hour,price_import,price_export
8742,17.13,17.13
8743,17.57,17.57
8744,10.64,10.64
8745,4.97,4.97
8746,2.17,2.17
8747,3.11,3.11
8748,3.14,3.14
8749,5.29,5.29
8750,8.05,8.05
8751,13.24,13.24
8752,15.57,15.57
8753,43.53,43.53
8754,36.73,36.73
8755,28.9,28.9
8756,23.87,23.87
8757,17.01,17.01
8758,16.84,16.84
8759,16.13,16.13
