hour,time,temperature_2m,dew_point_2m,relative_humidity_2m,wet_bulb_C
1602,2024-03-07 18:00:00,22.5,18.5,78,19.667120581806937
1603,2024-03-07 19:00:00,21.5,19.0,86,19.73706207342209
1604,2024-03-07 20:00:00,20.8,19.5,93,19.935074671729765
1605,2024-03-07 21:00:00,20.6,19.4,93,19.73669634748225
1606,2024-03-07 22:00:00,20.1,19.5,96,19.61343292105659
1607,2024-03-07 23:00:00,20.1,19.2,95,19.489175215667462
1608,2024-03-08 00:00:00,19.6,19.1,97,19.23736894629118
1609,2024-03-08 01:00:00,19.9,19.5,98,19.661496282844585
1610,2024-03-08 02:00:00,20.5,19.9,96,20.01285326646661
1611,2024-03-08 03:00:00,20.5,20.0,97,20.13801662776982
1612,2024-03-08 04:00:00,20.6,20.1,97,20.23808853032123
1613,2024-03-08 05:00:00,20.7,20.3,98,20.463786745382013
1614,2024-03-08 06:00:00,19.9,19.5,98,19.661496282844585
1615,2024-03-08 07:00:00,20.1,19.5,96,19.61343292105659
1616,2024-03-08 08:00:00,21.0,20.5,96,20.512128413911014
1617,2024-03-08 09:00:00,19.4,18.5,95,18.791724683415016
1618,2024-03-08 10:00:00,20.5,18.5,89,19.137135363173098
1619,2024-03-08 11:00:00,21.2,19.9,92,20.205151667237523
1620,2024-03-08 12:00:00,21.0,19.5,91,19.880991288541594
1621,2024-03-08 13:00:00,22.6,19.2,81,20.156533437147406
1622,2024-03-08 14:00:00,24.5,19.1,72,20.750292736450344
1623,2024-03-08 15:00:00,27.0,19.0,61,21.453025493582842
1624,2024-03-08 16:00:00,27.5,18.5,58,21.436655837675364
1625,2024-03-08 17:00:00,27.5,17.8,55,20.961130066961914
1626,2024-03-08 18:00:00,27.0,17.2,55,20.521134319604066
1627,2024-03-08 19:00:00,24.9,17.1,62,19.703733538230626
1628,2024-03-08 20:00:00,22.0,19.1,84,19.966764565116332
1629,2024-03-08 21:00:00,20.7,18.2,86,18.95674923688033
1630,2024-03-08 22:00:00,19.9,17.8,88,18.423859925302278
1631,2024-03-08 23:00:00,18.9,17.3,91,17.80761790459297
1632,2024-03-09 00:00:00,18.1,16.6,91,17.017759650041125
1633,2024-03-09 01:00:00,18.4,15.9,85,16.59331037285418
1634,2024-03-09 02:00:00,17.0,15.1,88,15.581121127779411
1635,2024-03-09 03:00:00,16.0,14.0,88,14.600863060663347
1636,2024-03-09 04:00:00,14.4,11.9,85,12.701615364055815
1637,2024-03-09 05:00:00,13.4,10.4,82,11.406727779492261
1638,2024-03-09 06:00:00,12.2,9.6,84,10.456692594390148
1639,2024-03-09 07:00:00,11.6,8.6,82,9.669162953454649
1640,2024-03-09 08:00:00,11.6,6.8,73,8.755840699355597
1641,2024-03-09 09:00:00,10.5,5.3,70,7.430091765719638
1642,2024-03-09 10:00:00,10.8,5.1,68,7.514710818433992
1643,2024-03-09 11:00:00,12.1,5.7,65,8.414323531896642
1644,2024-03-09 12:00:00,13.4,6.0,61,9.184090782551982
1645,2024-03-09 13:00:00,14.9,6.8,58,10.205692371979294
1646,2024-03-09 14:00:00,15.8,7.2,57,10.893810306899539
1647,2024-03-09 15:00:00,16.9,7.8,55,11.63300018917548
1648,2024-03-09 16:00:00,17.0,7.7,54,11.601539178448604
1649,2024-03-09 17:00:00,17.1,7.6,53,11.568946369232435
1650,2024-03-09 18:00:00,16.5,7.2,54,11.163473559488054
1651,2024-03-09 19:00:00,15.2,7.1,58,10.47310434890957
1652,2024-03-09 20:00:00,13.9,6.7,61,9.635167911211141
1653,2024-03-09 21:00:00,13.2,6.3,63,9.212579871208506
1654,2024-03-09 22:00:00,12.4,6.2,65,8.689046521429875
1655,2024-03-09 23:00:00,11.8,6.2,68,8.440108360884603
1656,2024-03-10 00:00:00,10.9,6.2,73,8.097449035980173
1657,2024-03-10 01:00:00,10.2,6.3,76,7.729665207081281
1658,2024-03-10 02:00:00,9.5,6.2,80,7.448610074130741
1659,2024-03-10 03:00:00,8.9,6.1,82,7.062800748999013
1660,2024-03-10 04:00:00,8.6,5.8,83,6.868014410087689
1661,2024-03-10 05:00:00,8.5,5.4,81,6.582440987185759
1662,2024-03-10 06:00:00,8.2,4.8,79,6.107723992662921
1663,2024-03-10 07:00:00,8.4,4.0,73,5.746036395918589
1664,2024-03-10 08:00:00,7.7,5.2,84,6.089754008966835
1665,2024-03-10 09:00:00,10.3,6.2,76,7.824580653144121
1666,2024-03-10 10:00:00,12.7,5.4,61,8.552580757869226
1667,2024-03-10 11:00:00,14.6,4.9,52,9.278077421115974
1668,2024-03-10 12:00:00,16.2,3.8,43,9.596076879914074
1669,2024-03-10 13:00:00,17.2,4.0,41,10.170311651147983
1670,2024-03-10 14:00:00,18.0,4.6,41,10.824874526321269
1671,2024-03-10 15:00:00,18.6,5.1,41,11.315792580585352
1672,2024-03-10 16:00:00,19.0,5.2,40,11.505739534572111
1673,2024-03-10 17:00:00,19.1,5.3,40,11.587048202391838
1674,2024-03-10 18:00:00,18.9,5.2,41,11.56125032658699
1675,2024-03-10 19:00:00,17.2,8.6,57,12.136526025274986
1676,2024-03-10 20:00:00,15.6,7.2,57,10.716278674316015
1677,2024-03-10 21:00:00,14.5,7.9,65,10.612096828144436
1678,2024-03-10 22:00:00,14.9,6.8,58,10.205692371979294
1679,2024-03-10 23:00:00,13.9,6.2,60,9.528260387507578
1680,2024-03-11 00:00:00,13.8,6.2,60,9.438398341402422
1681,2024-03-11 01:00:00,13.2,6.4,63,9.212579871208506
1682,2024-03-11 02:00:00,12.7,6.8,67,9.169804697281847
1683,2024-03-11 03:00:00,12.6,6.9,69,9.283373355706965
1684,2024-03-11 04:00:00,12.4,7.0,69,9.097670465505878
1685,2024-03-11 05:00:00,12.2,7.2,71,9.115778249526295
1686,2024-03-11 06:00:00,11.8,7.6,75,9.146673870802134
1687,2024-03-11 07:00:00,10.9,8.0,83,9.094166897602285
1688,2024-03-11 08:00:00,12.9,8.1,72,9.87422724340667
1689,2024-03-11 09:00:00,13.7,8.6,71,10.517708746709674
1690,2024-03-11 10:00:00,14.7,9.1,69,11.233245017642332
1691,2024-03-11 11:00:00,16.0,9.2,64,11.871854637902732
1692,2024-03-11 12:00:00,18.3,9.8,57,13.112938759879633
1693,2024-03-11 13:00:00,19.5,10.4,55,13.92107909753695
1694,2024-03-11 14:00:00,20.6,9.8,50,14.215205748770025
1695,2024-03-11 15:00:00,21.7,9.3,45,14.444250861025392
1696,2024-03-11 16:00:00,22.2,8.6,42,14.413543437648087
1697,2024-03-11 17:00:00,21.5,9.1,45,14.276737863587837
1698,2024-03-11 18:00:00,19.1,10.5,57,13.823053538715332
1699,2024-03-11 19:00:00,17.7,9.8,60,12.942983179430453
1700,2024-03-11 20:00:00,16.8,9.9,64,12.601782445714615
1701,2024-03-11 21:00:00,15.9,10.6,71,12.573860187367764
1702,2024-03-11 22:00:00,15.3,11.1,76,12.570315421077463
1703,2024-03-11 23:00:00,14.6,11.3,80,12.344963476705658
1704,2024-03-12 00:00:00,13.9,11.2,84,12.106412747259139
1705,2024-03-12 01:00:00,13.4,11.3,87,11.944173802577563
1706,2024-03-12 02:00:00,13.1,11.4,89,11.865581319611106
1707,2024-03-12 03:00:00,13.1,11.6,90,11.97325288424977
1708,2024-03-12 04:00:00,13.1,11.6,91,12.081122329057937
1709,2024-03-12 05:00:00,13.1,11.8,92,12.189192741833548
1710,2024-03-12 06:00:00,12.8,11.6,93,11.999896086823146
1711,2024-03-12 07:00:00,12.4,11.4,94,11.710043937935595
1712,2024-03-12 08:00:00,13.3,12.5,95,12.713912390711595
1713,2024-03-12 09:00:00,16.6,14.5,87,15.073282489823637
1714,2024-03-12 10:00:00,19.2,15.8,80,16.761229118344893
1715,2024-03-12 11:00:00,21.5,15.5,69,17.54701727636847
1716,2024-03-12 12:00:00,23.2,14.7,59,17.744890576536882
1717,2024-03-12 13:00:00,24.0,13.8,53,17.586681232358966
1718,2024-03-12 14:00:00,24.1,14.1,53,17.67389309967023
1719,2024-03-12 15:00:00,23.5,14.4,57,17.728635239074794
1720,2024-03-12 16:00:00,23.9,14.6,56,17.938784681181314
1721,2024-03-12 17:00:00,23.9,14.6,56,17.938784681181314
1722,2024-03-12 18:00:00,22.5,15.2,63,17.66661266715329
1723,2024-03-12 19:00:00,21.4,15.4,69,17.45416866251192
1724,2024-03-12 20:00:00,19.5,15.7,79,16.926228511590146
1725,2024-03-12 21:00:00,18.3,15.7,85,16.49601836489443
1726,2024-03-12 22:00:00,17.8,16.0,89,16.48401140579556
1727,2024-03-12 23:00:00,17.6,16.3,92,16.64251567768767
1728,2024-03-13 00:00:00,17.5,16.5,94,16.780186153139073
1729,2024-03-13 01:00:00,17.4,16.5,95,16.799005228942622
1730,2024-03-13 02:00:00,17.5,16.5,94,16.780186153139073
1731,2024-03-13 03:00:00,18.2,16.8,91,17.116491985314127
1732,2024-03-13 04:00:00,18.1,16.9,92,17.137327366324023
1733,2024-03-13 05:00:00,17.2,16.4,95,16.59973297856588
1734,2024-03-13 06:00:00,17.4,16.5,95,16.799005228942622
1735,2024-03-13 07:00:00,17.4,16.5,94,16.68077197816478
1736,2024-03-13 08:00:00,19.5,18.0,91,18.400010961604217
1737,2024-03-13 09:00:00,21.0,18.8,87,19.375777172343657
1738,2024-03-13 10:00:00,22.6,19.1,81,20.156533437147406
1739,2024-03-13 11:00:00,23.4,19.1,77,20.392413425909442
1740,2024-03-13 12:00:00,25.0,19.3,71,21.078704746559353
1741,2024-03-13 13:00:00,26.0,19.4,67,21.435079296788913
1742,2024-03-13 14:00:00,27.3,19.0,61,21.723656548299445
1743,2024-03-13 15:00:00,27.9,19.0,59,21.95130289945766
1744,2024-03-13 16:00:00,27.7,19.5,61,22.084497548444542
1745,2024-03-13 17:00:00,27.2,19.5,63,21.938968917342205
1746,2024-03-13 18:00:00,26.0,20.0,69,21.72517827262641
1747,2024-03-13 19:00:00,24.9,20.5,77,21.82027298944781
1748,2024-03-13 20:00:00,22.5,20.9,91,21.36196841240409
1749,2024-03-13 21:00:00,22.0,21.0,94,21.25380966269144
1750,2024-03-13 22:00:00,22.0,21.0,94,21.25380966269144
1751,2024-03-13 23:00:00,21.6,21.0,97,21.238806884715135
1752,2024-03-14 00:00:00,21.9,21.1,96,21.410822895373066
1753,2024-03-14 01:00:00,21.6,21.0,96,21.11125817916274
1754,2024-03-14 02:00:00,21.3,20.8,97,20.938591505653573
1755,2024-03-14 03:00:00,21.0,20.6,98,20.76464547070793
1756,2024-03-14 04:00:00,21.1,20.6,97,20.738447859270675
1757,2024-03-14 05:00:00,21.4,20.8,96,20.91154830693045
1758,2024-03-14 06:00:00,21.3,20.8,97,20.938591505653573
1759,2024-03-14 07:00:00,21.3,20.9,97,20.938591505653573
1760,2024-03-14 08:00:00,19.9,19.0,95,19.2899037011104
1761,2024-03-14 09:00:00,22.1,20.5,91,20.967041485364632
1762,2024-03-14 10:00:00,24.4,21.5,84,22.29573529869599
1763,2024-03-14 11:00:00,25.8,21.5,77,22.67698667419357
1764,2024-03-14 12:00:00,27.4,20.4,66,22.575774061394853
1765,2024-03-14 13:00:00,27.5,20.8,67,22.81834925723874
1766,2024-03-14 14:00:00,27.8,20.6,65,22.791056854810073
1767,2024-03-14 15:00:00,27.2,20.3,66,22.391981950074793
1768,2024-03-14 16:00:00,27.1,20.7,68,22.59827384688673
1769,2024-03-14 17:00:00,26.2,20.8,72,22.34417078973456
1770,2024-03-14 18:00:00,25.8,21.4,76,22.536155576525747
1771,2024-03-14 19:00:00,24.8,21.5,82,22.41114725237524
1772,2024-03-14 20:00:00,21.5,20.2,92,20.50203716896242
1773,2024-03-14 21:00:00,20.6,19.6,94,19.862018609499227
1774,2024-03-14 22:00:00,20.4,19.1,93,19.53831796867289
1775,2024-03-14 23:00:00,20.4,19.1,93,19.53831796867289
1776,2024-03-15 00:00:00,20.3,19.2,93,19.439128758717235
1777,2024-03-15 01:00:00,20.6,19.9,95,19.987353773158215
1778,2024-03-15 02:00:00,21.0,20.2,95,20.38589638594127
1779,2024-03-15 03:00:00,21.1,20.4,95,20.48553200702578
1780,2024-03-15 04:00:00,21.3,20.5,95,20.68480321089319
1781,2024-03-15 05:00:00,21.5,20.7,95,20.88407436391096
1782,2024-03-15 06:00:00,21.5,20.8,96,21.01140324921004
1783,2024-03-15 07:00:00,21.6,21.0,96,21.11125817916274
1784,2024-03-15 08:00:00,23.5,22.7,96,23.00849954730787
1785,2024-03-15 09:00:00,24.0,22.8,93,23.109120667576917
1786,2024-03-15 10:00:00,21.3,19.8,91,20.17718696545328
1787,2024-03-15 11:00:00,23.5,20.5,84,21.422372366338244
1788,2024-03-15 12:00:00,25.5,21.2,77,22.391415613554436
1789,2024-03-15 13:00:00,27.0,20.8,69,22.653651831773896
1790,2024-03-15 14:00:00,26.6,20.4,69,22.282262683324355
1791,2024-03-15 15:00:00,27.2,20.2,66,22.391981950074793
1792,2024-03-15 16:00:00,26.0,20.2,71,22.01329057138457
1793,2024-03-15 17:00:00,22.8,20.8,89,21.39719512522416
1794,2024-03-15 18:00:00,22.2,20.2,89,20.807615066882516
1795,2024-03-15 19:00:00,21.4,20.1,93,20.530209319962594
1796,2024-03-15 20:00:00,21.2,19.4,89,19.824980468639705
1797,2024-03-15 21:00:00,20.5,19.2,93,19.637507164915824
1798,2024-03-15 22:00:00,19.8,18.9,95,19.190267924075
1799,2024-03-15 23:00:00,19.4,18.6,95,18.791724683415016
1800,2024-03-16 00:00:00,19.1,18.5,96,18.614881158386183
1801,2024-03-16 01:00:00,18.9,18.2,96,18.4151706495667
1802,2024-03-16 02:00:00,18.7,18.1,97,18.336720242976188
1803,2024-03-16 03:00:00,18.8,18.3,97,18.436792372324074
1804,2024-03-16 04:00:00,19.1,18.6,97,18.73700868323434
1805,2024-03-16 05:00:00,19.1,18.6,97,18.73700868323434
1806,2024-03-16 06:00:00,18.9,18.4,97,18.536864488794205
1807,2024-03-16 07:00:00,19.2,18.5,95,18.59245298308669
1808,2024-03-16 08:00:00,18.8,18.0,95,18.193909421027573
1809,2024-03-16 09:00:00,19.8,18.6,93,18.94318250197183
1810,2024-03-16 10:00:00,21.0,19.0,88,19.502136596467814
1811,2024-03-16 11:00:00,22.0,19.5,85,20.095811006878712
1812,2024-03-16 12:00:00,21.7,19.6,88,20.188311683503265
1813,2024-03-16 13:00:00,22.5,19.8,84,20.451967577459612
1814,2024-03-16 14:00:00,22.5,20.0,86,20.712451673010985
1815,2024-03-16 15:00:00,22.0,19.8,87,20.353612445935823
1816,2024-03-16 16:00:00,22.6,19.9,84,20.549008130078654
1817,2024-03-16 17:00:00,22.2,19.8,86,20.419834959506016
1818,2024-03-16 18:00:00,22.1,19.9,87,20.451395887661448
1819,2024-03-16 19:00:00,21.4,19.8,90,20.14873216550906
1820,2024-03-16 20:00:00,21.0,19.2,90,19.754735642259103
1821,2024-03-16 21:00:00,20.6,19.2,91,19.486063519879348
1822,2024-03-16 22:00:00,20.5,19.0,92,19.512418345667722
1823,2024-03-16 23:00:00,20.2,18.9,92,19.215532426500058
1824,2024-03-17 00:00:00,20.0,18.6,92,19.017608409664145
1825,2024-03-17 01:00:00,19.8,18.6,93,18.94318250197183
1826,2024-03-17 02:00:00,19.7,18.8,94,18.967294420281387
1827,2024-03-17 03:00:00,19.0,18.5,98,18.758918578206828
1828,2024-03-17 04:00:00,19.3,18.9,97,18.937152826561604
1829,2024-03-17 05:00:00,19.5,19.0,97,19.137296919039226
1830,2024-03-17 06:00:00,19.5,19.0,97,19.137296919039226
1831,2024-03-17 07:00:00,19.4,19.0,98,19.16006434819324
1832,2024-03-17 08:00:00,18.9,18.5,98,18.65863210457599
1833,2024-03-17 09:00:00,19.5,19.0,96,19.01430201892795
1834,2024-03-17 10:00:00,21.1,19.1,88,19.60016165488692
1835,2024-03-17 11:00:00,22.3,18.8,80,19.737383278655706
1836,2024-03-17 12:00:00,22.5,18.0,76,19.404060332538545
1837,2024-03-17 13:00:00,23.0,17.8,72,19.34392441754107
1838,2024-03-17 14:00:00,24.2,17.5,66,19.63508805665431
1839,2024-03-17 15:00:00,25.3,17.5,62,20.06596868100319
1840,2024-03-17 16:00:00,25.8,17.1,59,20.071851085547138
1841,2024-03-17 17:00:00,25.4,16.9,59,19.713858656454573
1842,2024-03-17 18:00:00,24.0,17.4,66,19.45129428473787
1843,2024-03-17 19:00:00,22.0,17.4,75,18.799051841034753
1844,2024-03-17 20:00:00,18.4,17.9,97,18.036503777331315
1845,2024-03-17 21:00:00,18.6,17.8,95,17.994637558728524
1846,2024-03-17 22:00:00,18.6,17.1,91,17.511421173262367
1847,2024-03-17 23:00:00,17.9,16.5,92,16.93940273610543
1848,2024-03-18 00:00:00,17.3,16.1,93,16.463445898661128
1849,2024-03-18 01:00:00,16.6,15.8,95,16.001915886440084
1850,2024-03-18 02:00:00,16.1,15.1,93,15.273169058657917
1851,2024-03-18 03:00:00,16.0,14.6,91,14.944376985735829
1852,2024-03-18 04:00:00,15.9,14.4,91,14.845644301648626
1853,2024-03-18 05:00:00,15.1,13.4,89,13.830875474254011
1854,2024-03-18 06:00:00,14.4,11.7,84,12.591623370206005
1855,2024-03-18 07:00:00,13.6,9.9,78,11.170574713009405
1856,2024-03-18 08:00:00,14.6,10.6,77,12.015540620018033
1857,2024-03-18 09:00:00,14.9,8.6,66,11.088548834190489
1858,2024-03-18 10:00:00,15.6,6.5,55,10.488947333540938
1859,2024-03-18 11:00:00,16.4,4.8,46,10.125864568674867
1860,2024-03-18 12:00:00,18.1,4.2,40,10.773957084275056
1861,2024-03-18 13:00:00,19.1,4.7,39,11.448123570800302
1862,2024-03-18 14:00:00,19.8,3.8,35,11.430317194571277
1863,2024-03-18 15:00:00,20.1,3.8,34,11.514839920550727
1864,2024-03-18 16:00:00,19.8,3.4,34,11.280838064134354
1865,2024-03-18 17:00:00,19.1,3.5,36,11.024178704462939
1866,2024-03-18 18:00:00,18.3,3.3,37,10.529072767308348
1867,2024-03-18 19:00:00,16.8,4.1,43,10.092940334947697
1868,2024-03-18 20:00:00,15.3,3.2,44,8.967482445255893
1869,2024-03-18 21:00:00,13.6,4.2,53,8.516370948070481
1870,2024-03-18 22:00:00,12.9,3.8,54,8.009357044187617
1871,2024-03-18 23:00:00,12.4,3.5,54,7.571278762874094
1872,2024-03-19 00:00:00,11.9,3.8,58,7.531546071793196
1873,2024-03-19 01:00:00,11.1,3.7,60,7.012103607632966
1874,2024-03-19 02:00:00,10.4,2.2,57,6.1003774326092035
1875,2024-03-19 03:00:00,9.8,0.3,52,5.111001753590813
1876,2024-03-19 04:00:00,8.9,-0.2,53,4.41706493986057
1877,2024-03-19 05:00:00,8.0,0.2,58,4.055075900870067
1878,2024-03-19 06:00:00,7.5,0.4,61,3.8612817814571923
1879,2024-03-19 07:00:00,7.0,0.6,64,3.6599746845773904
1880,2024-03-19 08:00:00,7.7,1.8,66,4.471652475406808
1881,2024-03-19 09:00:00,9.9,3.1,62,6.1194923166808035
1882,2024-03-19 10:00:00,12.0,3.0,54,7.220814910475699
1883,2024-03-19 11:00:00,13.8,2.8,47,8.0445982845732
1884,2024-03-19 12:00:00,15.2,1.9,40,8.415933207393403
1885,2024-03-19 13:00:00,16.1,2.3,39,9.024453946604304
1886,2024-03-19 14:00:00,17.0,3.3,40,9.87954505886128
1887,2024-03-19 15:00:00,17.5,3.8,40,10.286097553994312
1888,2024-03-19 16:00:00,17.9,4.2,40,10.61133765418847
1889,2024-03-19 17:00:00,18.0,4.3,41,10.824874526321269
1890,2024-03-19 18:00:00,17.2,5.8,47,10.923526719116746
1891,2024-03-19 19:00:00,16.3,7.8,57,11.337638485265007
1892,2024-03-19 20:00:00,13.9,8.9,72,10.8118341542615
1893,2024-03-19 21:00:00,13.4,9.4,77,10.873225352226319
1894,2024-03-19 22:00:00,13.6,9.1,74,10.743449564657794
1895,2024-03-19 23:00:00,13.6,8.9,74,10.743449564657794
1896,2024-03-20 00:00:00,12.6,9.2,80,10.424832793597204
1897,2024-03-20 01:00:00,11.3,9.2,87,9.89068534322346
1898,2024-03-20 02:00:00,11.1,9.2,88,9.79757182207484
1899,2024-03-20 03:00:00,10.8,9.1,90,9.70773757082448
1900,2024-03-20 04:00:00,10.1,8.9,92,9.220291656777743
1901,2024-03-20 05:00:00,10.1,8.9,93,9.321750044995662
1902,2024-03-20 06:00:00,11.9,9.9,87,10.477397253482529
1903,2024-03-20 07:00:00,12.1,10.5,90,10.988247451179054
1904,2024-03-20 08:00:00,13.8,9.9,78,11.36151038652325
1905,2024-03-20 09:00:00,14.4,10.2,76,11.716088342105508
1906,2024-03-20 10:00:00,15.4,10.4,72,12.218238638859678
1907,2024-03-20 11:00:00,17.4,11.2,67,13.504214450666211
1908,2024-03-20 12:00:00,18.4,11.3,63,13.939606139807466
1909,2024-03-20 13:00:00,19.3,11.2,59,14.254403380923165
1910,2024-03-20 14:00:00,20.3,11.7,58,15.019042068476011
1911,2024-03-20 15:00:00,20.4,12.1,59,15.23890579448004
1912,2024-03-20 16:00:00,20.0,12.6,62,15.266311303848422
1913,2024-03-20 17:00:00,19.0,12.6,66,14.856412316963652
1914,2024-03-20 18:00:00,18.8,12.1,65,14.549717912429081
1915,2024-03-20 19:00:00,18.1,11.4,65,13.908714379444522
1916,2024-03-20 20:00:00,17.6,10.5,63,13.21237836791752
1917,2024-03-20 21:00:00,17.4,10.6,65,13.26770913908842
1918,2024-03-20 22:00:00,17.0,10.7,66,13.018437486850399
1919,2024-03-20 23:00:00,16.9,11.1,69,13.27595159134637
1920,2024-03-21 00:00:00,16.0,11.5,74,13.007736321450928
1921,2024-03-21 01:00:00,15.5,12.2,81,13.321407665709437
1922,2024-03-21 02:00:00,16.1,13.4,84,14.241335610556316
1923,2024-03-21 03:00:00,16.5,14.2,87,14.975498131249516
1924,2024-03-21 04:00:00,16.6,14.8,89,15.304841413547376
1925,2024-03-21 05:00:00,16.5,15.0,91,15.438040162235996
1926,2024-03-21 06:00:00,16.2,15.0,92,15.257040912539821
1927,2024-03-21 07:00:00,15.8,14.8,93,14.975599505011527
1928,2024-03-21 08:00:00,17.6,16.7,94,16.879600313687693
1929,2024-03-21 09:00:00,17.4,16.7,96,16.917340133355776
1930,2024-03-21 10:00:00,17.5,16.3,93,16.661825161460307
1931,2024-03-21 11:00:00,17.8,16.9,94,17.07842859166276
1932,2024-03-21 12:00:00,18.9,17.5,92,17.929025291121835
1933,2024-03-21 13:00:00,20.0,17.6,86,18.27397464146205
1934,2024-03-21 14:00:00,20.9,17.8,83,18.772953151257827
1935,2024-03-21 15:00:00,21.4,18.0,81,19.001307826894777
1936,2024-03-21 16:00:00,22.0,17.8,77,19.059740492225508
1937,2024-03-21 17:00:00,21.0,17.1,79,18.36229083356146
1938,2024-03-21 18:00:00,19.6,16.6,83,17.514722234865246
1939,2024-03-21 19:00:00,19.0,16.9,87,17.420101817649467
1940,2024-03-21 20:00:00,18.0,17.1,95,17.39682164330159
1941,2024-03-21 21:00:00,17.7,16.6,93,16.860204364976042
1942,2024-03-21 22:00:00,17.6,16.6,94,16.879600313687693
1943,2024-03-21 23:00:00,17.5,16.6,95,16.898641332989254
1944,2024-03-22 00:00:00,17.0,16.4,96,16.5179181462649
1945,2024-03-22 01:00:00,16.5,15.9,97,16.135130070366802
1946,2024-03-22 02:00:00,15.4,15.2,99,15.263026032802461
1947,2024-03-22 03:00:00,15.1,15.1,100,14.961529359217728
1948,2024-03-22 04:00:00,15.1,15.1,99,14.961529359217728
1949,2024-03-22 05:00:00,16.1,15.6,97,15.734840247950483
1950,2024-03-22 06:00:00,16.9,16.2,96,16.418062614936723
1951,2024-03-22 07:00:00,17.7,17.0,96,17.216906479562066
1952,2024-03-22 08:00:00,16.7,16.1,97,16.335274899370614
1953,2024-03-22 09:00:00,18.6,17.4,93,17.752910055709176
1954,2024-03-22 10:00:00,19.5,17.4,88,18.03175884312283
1955,2024-03-22 11:00:00,21.1,16.8,76,18.075285896578077
1956,2024-03-22 12:00:00,22.1,16.7,71,18.36839281165937
1957,2024-03-22 13:00:00,22.9,16.0,65,18.304135035222117
1958,2024-03-22 14:00:00,23.7,14.6,57,17.906159819649986
1959,2024-03-22 15:00:00,24.3,14.1,53,17.848316703591227
1960,2024-03-22 16:00:00,24.3,14.2,53,17.848316703591227
1961,2024-03-22 17:00:00,23.4,14.0,56,17.496861438808626
1962,2024-03-22 18:00:00,22.2,13.4,57,16.574721676509352
1963,2024-03-22 19:00:00,20.4,13.5,65,16.01486265879207
1964,2024-03-22 20:00:00,18.6,12.5,67,14.610859967742762
1965,2024-03-22 21:00:00,17.6,12.6,72,14.280953118686892
1966,2024-03-22 22:00:00,16.6,10.9,69,12.997401620828619
1967,2024-03-22 23:00:00,15.4,10.2,71,12.10655437800385
1968,2024-03-23 00:00:00,14.6,9.9,73,11.57750140959459
1969,2024-03-23 01:00:00,14.1,9.9,76,11.431345498462317
1970,2024-03-23 02:00:00,13.4,9.9,79,11.086190809216777
1971,2024-03-23 03:00:00,12.6,9.9,83,10.739575685772339
1972,2024-03-23 04:00:00,12.4,9.9,85,10.755755874919661
1973,2024-03-23 05:00:00,12.2,9.9,86,10.665855180946771
1974,2024-03-23 06:00:00,12.1,10.1,87,10.672967724197559
1975,2024-03-23 07:00:00,12.1,10.4,89,10.882931450961966
1976,2024-03-23 08:00:00,12.9,11.4,91,11.883655955038911
1977,2024-03-23 09:00:00,15.2,12.5,84,13.36795927885722
1978,2024-03-23 10:00:00,17.1,13.2,78,14.511934559658936
1979,2024-03-23 11:00:00,19.0,13.9,73,15.715889374932956
1980,2024-03-23 12:00:00,20.8,14.4,67,16.639698293485772
1981,2024-03-23 13:00:00,22.1,14.0,60,16.896796218678105
1982,2024-03-23 14:00:00,23.0,13.3,54,16.85822545685648
1983,2024-03-23 15:00:00,23.5,12.9,52,17.004138019129897
1984,2024-03-23 16:00:00,23.8,12.9,51,17.115970364065852
1985,2024-03-23 17:00:00,24.0,11.9,47,16.681133434596774
1986,2024-03-23 18:00:00,23.6,11.4,46,16.189619933185202
1987,2024-03-23 19:00:00,22.1,15.9,68,17.971497679379066
1988,2024-03-23 20:00:00,18.8,13.4,71,15.284219261453284
1989,2024-03-23 21:00:00,18.4,13.2,72,15.031027722020223
1990,2024-03-23 22:00:00,17.5,12.6,73,14.305081258520257
1991,2024-03-23 23:00:00,16.7,12.4,76,13.899108891891434
